state_name,year,condition_status,counts,condition
Utah,2006,No,2565,severe_birth
Utah,2006,No,33127,severe_birth
Utah,2006,No,8766,severe_birth
Utah,2006,No,3338,severe_birth
Utah,2006,No,2140,severe_birth
Vermont,2003,No,39,severe_birth
Vermont,2003,Yes,53,severe_birth
Vermont,2003,No,292,severe_birth
Vermont,2003,No,238,severe_birth
Vermont,2003,No,2891,severe_birth
Vermont,2003,No,1539,severe_birth
Vermont,2003,No,998,severe_birth
Vermont,2003,No,531,severe_birth
Vermont,2004,No,25,severe_birth
Vermont,2004,Yes,50,severe_birth
Vermont,2004,No,272,severe_birth
Vermont,2004,No,202,severe_birth
Vermont,2004,No,3026,severe_birth
Vermont,2004,No,1517,severe_birth
Vermont,2004,No,947,severe_birth
Vermont,2004,No,557,severe_birth
Vermont,2005,No,33,severe_birth
Vermont,2005,Yes,69,severe_birth
Vermont,2005,No,272,severe_birth
Vermont,2005,No,194,severe_birth
Vermont,2005,No,2822,severe_birth
Vermont,2005,No,1495,severe_birth
Vermont,2005,No,891,severe_birth
Vermont,2005,No,516,severe_birth
Vermont,2006,No,37,severe_birth
Vermont,2006,Yes,60,severe_birth
Vermont,2006,No,307,severe_birth
Vermont,2006,No,216,severe_birth
Vermont,2006,No,2966,severe_birth
Vermont,2006,No,1537,severe_birth
Vermont,2006,No,859,severe_birth
Vermont,2006,No,524,severe_birth
Virginia,2003,No,68,severe_birth
Virginia,2003,No,760,severe_birth
Virginia,2003,Yes,1141,severe_birth
Virginia,2003,No,5606,severe_birth
Virginia,2003,No,4628,severe_birth
Virginia,2003,No,52332,severe_birth
Virginia,2003,No,19336,severe_birth
Virginia,2003,No,9764,severe_birth
Virginia,2003,No,7589,severe_birth
Virginia,2003,Unknown or Not Stated,30,severe_birth
Virginia,2004,No,67,severe_birth
Virginia,2004,No,748,severe_birth
Virginia,2004,Yes,1212,severe_birth
Virginia,2004,No,5720,severe_birth
Virginia,2004,No,4825,severe_birth
Virginia,2004,No,54138,severe_birth
Virginia,2004,No,19792,severe_birth
Virginia,2004,No,9948,severe_birth
Virginia,2004,No,7477,severe_birth
Virginia,2005,No,64,severe_birth
Virginia,2005,No,835,severe_birth
Virginia,2005,Yes,1186,severe_birth
Virginia,2005,No,5812,severe_birth
Virginia,2005,No,4940,severe_birth
Virginia,2005,No,55635,severe_birth
Virginia,2005,No,19337,severe_birth
Virginia,2005,No,9316,severe_birth
Virginia,2005,No,7414,severe_birth
Virginia,2005,Unknown or Not Stated,16,severe_birth
Virginia,2006,No,54,severe_birth
Virginia,2006,No,885,severe_birth
Virginia,2006,Yes,1172,severe_birth
Virginia,2006,No,5844,severe_birth
Virginia,2006,No,4943,severe_birth
Virginia,2006,No,58427,severe_birth
Virginia,2006,No,20096,severe_birth
Virginia,2006,No,9215,severe_birth
Virginia,2006,No,7171,severe_birth
Virginia,2006,Unknown or Not Stated,10,severe_birth
Washington,2003,No,14,severe_birth
Washington,2003,No,372,severe_birth
Washington,2003,Yes,851,severe_birth
Washington,2003,No,3756,severe_birth
Washington,2003,No,3236,severe_birth
Washington,2003,No,39755,severe_birth
Washington,2003,No,17591,severe_birth
Washington,2003,No,9049,severe_birth
Washington,2003,No,5655,severe_birth
Washington,2003,Unknown or Not Stated,210,severe_birth
Washington,2004,No,21,severe_birth
Washington,2004,No,420,severe_birth
Washington,2004,Yes,802,severe_birth
Washington,2004,No,3867,severe_birth
Washington,2004,No,3283,severe_birth
Washington,2004,No,41255,severe_birth
Washington,2004,No,17492,severe_birth
Washington,2004,No,9080,severe_birth
Washington,2004,No,5319,severe_birth
Washington,2004,Unknown or Not Stated,208,severe_birth
Washington,2005,No,350,severe_birth
Washington,2005,Yes,850,severe_birth
Washington,2005,No,4143,severe_birth
Washington,2005,No,3369,severe_birth
Washington,2005,No,41854,severe_birth
Washington,2005,No,17646,severe_birth
Washington,2005,No,8701,severe_birth
Washington,2005,No,5249,severe_birth
Washington,2005,Unknown or Not Stated,536,severe_birth
Washington,2006,No,12,severe_birth
Washington,2006,No,360,severe_birth
Washington,2006,Yes,928,severe_birth
Washington,2006,No,4486,severe_birth
Washington,2006,No,3751,severe_birth
Washington,2006,No,44268,severe_birth
Washington,2006,No,18266,severe_birth
Washington,2006,No,9106,severe_birth
Washington,2006,No,5574,severe_birth
Washington,2006,Unknown or Not Stated,125,severe_birth
West Virginia,2003,No,130,severe_birth
West Virginia,2003,Yes,246,severe_birth
West Virginia,2003,No,1255,severe_birth
West Virginia,2003,No,1145,severe_birth
West Virginia,2003,No,11362,severe_birth
West Virginia,2003,No,3639,severe_birth
West Virginia,2003,No,1717,severe_birth
West Virginia,2003,No,1421,severe_birth
West Virginia,2003,Unknown or Not Stated,17,severe_birth
West Virginia,2004,No,146,severe_birth
West Virginia,2004,Yes,290,severe_birth
West Virginia,2004,No,1308,severe_birth
West Virginia,2004,No,1164,severe_birth
West Virginia,2004,No,11541,severe_birth
West Virginia,2004,No,3485,severe_birth
West Virginia,2004,No,1590,severe_birth
West Virginia,2004,No,1335,severe_birth
West Virginia,2004,Unknown or Not Stated,14,severe_birth
West Virginia,2005,No,151,severe_birth
West Virginia,2005,Yes,290,severe_birth
West Virginia,2005,No,1374,severe_birth
West Virginia,2005,No,1179,severe_birth
West Virginia,2005,No,11818,severe_birth
West Virginia,2005,No,3250,severe_birth
West Virginia,2005,No,1479,severe_birth
West Virginia,2005,No,1272,severe_birth
West Virginia,2005,Unknown or Not Stated,14,severe_birth
West Virginia,2006,No,122,severe_birth
West Virginia,2006,Yes,289,severe_birth
West Virginia,2006,No,1369,severe_birth
West Virginia,2006,No,1142,severe_birth
West Virginia,2006,No,12024,severe_birth
West Virginia,2006,No,3202,severe_birth
West Virginia,2006,No,1434,severe_birth
West Virginia,2006,No,1334,severe_birth
West Virginia,2006,Unknown or Not Stated,10,severe_birth
Wisconsin,2003,No,31,severe_birth
Wisconsin,2003,No,465,severe_birth
Wisconsin,2003,Yes,781,severe_birth
Wisconsin,2003,No,3741,severe_birth
Wisconsin,2003,No,2898,severe_birth
Wisconsin,2003,No,34612,severe_birth
Wisconsin,2003,No,14968,severe_birth
Wisconsin,2003,No,7542,severe_birth
Wisconsin,2003,No,4992,severe_birth
Wisconsin,2003,Unknown or Not Stated,10,severe_birth
Wisconsin,2004,No,33,severe_birth
Wisconsin,2004,No,445,severe_birth
Wisconsin,2004,Yes,760,severe_birth
Wisconsin,2004,No,3736,severe_birth
Wisconsin,2004,No,2873,severe_birth
Wisconsin,2004,No,34819,severe_birth
Wisconsin,2004,No,14903,severe_birth
Wisconsin,2004,No,7741,severe_birth
Wisconsin,2004,No,4827,severe_birth
Wisconsin,2005,No,30,severe_birth
Wisconsin,2005,No,463,severe_birth
Wisconsin,2005,Yes,809,severe_birth
Wisconsin,2005,No,3772,severe_birth
Wisconsin,2005,No,3040,severe_birth
Wisconsin,2005,No,36020,severe_birth
Wisconsin,2005,No,14734,severe_birth
Wisconsin,2005,No,7120,severe_birth
Wisconsin,2005,No,4986,severe_birth
Wisconsin,2005,Unknown or Not Stated,10,severe_birth
Wisconsin,2006,No,36,severe_birth
Wisconsin,2006,No,462,severe_birth
Wisconsin,2006,Yes,873,severe_birth
Wisconsin,2006,No,3745,severe_birth
Wisconsin,2006,No,3111,severe_birth
Wisconsin,2006,No,37368,severe_birth
Wisconsin,2006,No,14862,severe_birth
Wisconsin,2006,No,6989,severe_birth
Wisconsin,2006,No,4879,severe_birth
Wisconsin,2006,Unknown or Not Stated,15,severe_birth
Wyoming,2003,No,36,severe_birth
Wyoming,2003,Yes,67,severe_birth
Wyoming,2003,No,378,severe_birth
Wyoming,2003,No,308,severe_birth
Wyoming,2003,No,3821,severe_birth
Wyoming,2003,No,1150,severe_birth
Wyoming,2003,No,522,severe_birth
Wyoming,2003,No,413,severe_birth
Wyoming,2004,No,54,severe_birth
Wyoming,2004,Yes,62,severe_birth
Wyoming,2004,No,353,severe_birth
Wyoming,2004,No,317,severe_birth
Wyoming,2004,No,3743,severe_birth
Wyoming,2004,No,1242,severe_birth
Wyoming,2004,No,544,severe_birth
Wyoming,2004,No,485,severe_birth
Wyoming,2005,No,48,severe_birth
Wyoming,2005,Yes,78,severe_birth
Wyoming,2005,No,448,severe_birth
Wyoming,2005,No,368,severe_birth
Wyoming,2005,No,3970,severe_birth
Wyoming,2005,No,1260,severe_birth
Wyoming,2005,No,583,severe_birth
Wyoming,2005,No,475,severe_birth
Wyoming,2006,No,48,severe_birth
Wyoming,2006,Yes,95,severe_birth
Wyoming,2006,No,445,severe_birth
Wyoming,2006,No,392,severe_birth
Wyoming,2006,No,4317,severe_birth
Wyoming,2006,No,1309,severe_birth
Wyoming,2006,No,552,severe_birth
Wyoming,2006,No,499,severe_birth
Wyoming,2006,Unknown or Not Stated,15,severe_birth
Alabama,2003,No,35,moderate_birth
Alabama,2003,No,613,moderate_birth
Alabama,2003,No,1037,moderate_birth
Alabama,2003,Yes,4295,moderate_birth
Alabama,2003,Yes,3376,moderate_birth
Alabama,2003,No,33269,moderate_birth
Alabama,2003,No,9332,moderate_birth
Alabama,2003,No,3886,moderate_birth
Alabama,2003,No,3624,moderate_birth
Alabama,2003,Unknown or Not Stated,85,moderate_birth
Alabama,2004,No,25,moderate_birth
Alabama,2004,No,574,moderate_birth
Alabama,2004,No,1095,moderate_birth
Alabama,2004,Yes,4552,moderate_birth
Alabama,2004,Yes,3353,moderate_birth
Alabama,2004,No,33295,moderate_birth
Alabama,2004,No,9011,moderate_birth
Alabama,2004,No,3867,moderate_birth
Alabama,2004,No,3667,moderate_birth
Alabama,2004,Unknown or Not Stated,71,moderate_birth
Alabama,2005,No,26,moderate_birth
Alabama,2005,No,668,moderate_birth
Alabama,2005,No,1144,moderate_birth
Alabama,2005,Yes,4708,moderate_birth
Alabama,2005,Yes,3561,moderate_birth
Alabama,2005,No,34453,moderate_birth
Alabama,2005,No,8704,moderate_birth
Alabama,2005,No,3554,moderate_birth
Alabama,2005,No,3556,moderate_birth
Alabama,2005,Unknown or Not Stated,79,moderate_birth
Alabama,2006,No,29,moderate_birth
Alabama,2006,No,629,moderate_birth
Alabama,2006,No,1198,moderate_birth
Alabama,2006,Yes,5076,moderate_birth
Alabama,2006,Yes,3856,moderate_birth
Alabama,2006,No,36452,moderate_birth
Alabama,2006,No,8758,moderate_birth
Alabama,2006,No,3515,moderate_birth
Alabama,2006,No,3623,moderate_birth
Alabama,2006,Unknown or Not Stated,96,moderate_birth
Alaska,2003,No,44,moderate_birth
Alaska,2003,No,91,moderate_birth
Alaska,2003,Yes,499,moderate_birth
Alaska,2003,Yes,471,moderate_birth
Alaska,2003,No,5162,moderate_birth
Alaska,2003,No,2179,moderate_birth
Alaska,2003,No,1035,moderate_birth
Alaska,2003,No,523,moderate_birth
Alaska,2003,Unknown or Not Stated,82,moderate_birth
Alaska,2004,No,71,moderate_birth
Alaska,2004,No,94,moderate_birth
Alaska,2004,Yes,486,moderate_birth
Alaska,2004,Yes,432,moderate_birth
Alaska,2004,No,5292,moderate_birth
Alaska,2004,No,2222,moderate_birth
Alaska,2004,No,1119,moderate_birth
Alaska,2004,No,582,moderate_birth
Alaska,2004,Unknown or Not Stated,39,moderate_birth
Alaska,2005,No,37,moderate_birth
Alaska,2005,No,98,moderate_birth
Alaska,2005,Yes,529,moderate_birth
Alaska,2005,Yes,443,moderate_birth
Alaska,2005,No,5494,moderate_birth
Alaska,2005,No,2263,moderate_birth
Alaska,2005,No,1054,moderate_birth
Alaska,2005,No,518,moderate_birth
Alaska,2005,Unknown or Not Stated,19,moderate_birth
Alaska,2006,No,69,moderate_birth
Alaska,2006,No,111,moderate_birth
Alaska,2006,Yes,532,moderate_birth
Alaska,2006,Yes,520,moderate_birth
Alaska,2006,No,5555,moderate_birth
Alaska,2006,No,2359,moderate_birth
Alaska,2006,No,1194,moderate_birth
Alaska,2006,No,641,moderate_birth
Alaska,2006,Unknown or Not Stated,15,moderate_birth
Arizona,2003,No,27,moderate_birth
Arizona,2003,No,514,moderate_birth
Arizona,2003,No,1046,moderate_birth
Arizona,2003,Yes,5759,moderate_birth
Arizona,2003,Yes,4556,moderate_birth
Arizona,2003,No,48263,moderate_birth
Arizona,2003,No,17419,moderate_birth
Arizona,2003,No,7549,moderate_birth
Arizona,2003,No,5750,moderate_birth
Arizona,2003,Unknown or Not Stated,84,moderate_birth
Arizona,2004,No,40,moderate_birth
Arizona,2004,No,549,moderate_birth
Arizona,2004,No,1100,moderate_birth
Arizona,2004,Yes,6062,moderate_birth
Arizona,2004,Yes,4699,moderate_birth
Arizona,2004,No,50020,moderate_birth
Arizona,2004,No,17801,moderate_birth
Arizona,2004,No,7517,moderate_birth
Arizona,2004,No,5796,moderate_birth
Arizona,2004,Unknown or Not Stated,79,moderate_birth
Arizona,2005,No,38,moderate_birth
Arizona,2005,No,592,moderate_birth
Arizona,2005,No,1016,moderate_birth
Arizona,2005,Yes,6057,moderate_birth
Arizona,2005,Yes,4952,moderate_birth
Arizona,2005,No,52420,moderate_birth
Arizona,2005,No,17644,moderate_birth
Arizona,2005,No,7480,moderate_birth
Arizona,2005,No,5953,moderate_birth
Arizona,2005,Unknown or Not Stated,47,moderate_birth
Arizona,2006,No,29,moderate_birth
Arizona,2006,No,611,moderate_birth
Arizona,2006,No,1258,moderate_birth
Arizona,2006,Yes,6387,moderate_birth
Arizona,2006,Yes,5226,moderate_birth
Arizona,2006,No,55889,moderate_birth
Arizona,2006,No,19060,moderate_birth
Arizona,2006,No,7806,moderate_birth
Arizona,2006,No,6136,moderate_birth
Arizona,2006,Unknown or Not Stated,27,moderate_birth
Arkansas,2003,No,16,moderate_birth
Arkansas,2003,No,337,moderate_birth
Arkansas,2003,No,470,moderate_birth
Arkansas,2003,Yes,2245,moderate_birth
Arkansas,2003,Yes,1833,moderate_birth
Arkansas,2003,No,19675,moderate_birth
Arkansas,2003,No,6979,moderate_birth
Arkansas,2003,No,3365,moderate_birth
Arkansas,2003,No,2771,moderate_birth
Arkansas,2003,Unknown or Not Stated,93,moderate_birth
Arkansas,2004,No,13,moderate_birth
Arkansas,2004,No,305,moderate_birth
Arkansas,2004,No,526,moderate_birth
Arkansas,2004,Yes,2329,moderate_birth
Arkansas,2004,Yes,1864,moderate_birth
Arkansas,2004,No,19747,moderate_birth
Arkansas,2004,No,7373,moderate_birth
Arkansas,2004,No,3409,moderate_birth
Arkansas,2004,No,2935,moderate_birth
Arkansas,2004,Unknown or Not Stated,72,moderate_birth
Arkansas,2005,No,17,moderate_birth
Arkansas,2005,No,318,moderate_birth
Arkansas,2005,No,467,moderate_birth
Arkansas,2005,Yes,2465,moderate_birth
Arkansas,2005,Yes,1970,moderate_birth
Arkansas,2005,No,20636,moderate_birth
Arkansas,2005,No,7178,moderate_birth
Arkansas,2005,No,3078,moderate_birth
Arkansas,2005,No,3015,moderate_birth
Arkansas,2005,Unknown or Not Stated,64,moderate_birth
Arkansas,2006,No,11,moderate_birth
Arkansas,2006,No,325,moderate_birth
Arkansas,2006,No,547,moderate_birth
Arkansas,2006,Yes,2558,moderate_birth
Arkansas,2006,Yes,2173,moderate_birth
Arkansas,2006,No,22446,moderate_birth
Arkansas,2006,No,6958,moderate_birth
Arkansas,2006,No,3005,moderate_birth
Arkansas,2006,No,2872,moderate_birth
Arkansas,2006,Unknown or Not Stated,66,moderate_birth
California,2003,No,87,moderate_birth
California,2003,No,2448,moderate_birth
California,2003,No,4869,moderate_birth
California,2003,Yes,25655,moderate_birth
California,2003,Yes,19822,moderate_birth
California,2003,No,256884,moderate_birth
California,2003,No,107534,moderate_birth
California,2003,No,51970,moderate_birth
California,2003,No,34264,moderate_birth
California,2003,Unknown or Not Stated,37464,moderate_birth
California,2004,No,78,moderate_birth
California,2004,No,2569,moderate_birth
California,2004,No,5102,moderate_birth
California,2004,Yes,26249,moderate_birth
California,2004,Yes,20160,moderate_birth
California,2004,No,259716,moderate_birth
California,2004,No,108549,moderate_birth
California,2004,No,51944,moderate_birth
California,2004,No,33554,moderate_birth
California,2004,Unknown or Not Stated,36922,moderate_birth
California,2005,No,96,moderate_birth
California,2005,No,2903,moderate_birth
California,2005,No,5111,moderate_birth
California,2005,Yes,27171,moderate_birth
California,2005,Yes,21082,moderate_birth
California,2005,No,274135,moderate_birth
California,2005,No,111642,moderate_birth
California,2005,No,51089,moderate_birth
California,2005,No,31635,moderate_birth
California,2005,Unknown or Not Stated,24018,moderate_birth
California,2006,No,116,moderate_birth
California,2006,No,2785,moderate_birth
California,2006,No,5307,moderate_birth
California,2006,Yes,27913,moderate_birth
California,2006,Yes,21560,moderate_birth
California,2006,No,289088,moderate_birth
California,2006,No,113983,moderate_birth
California,2006,No,50307,moderate_birth
California,2006,No,29969,moderate_birth
California,2006,Unknown or Not Stated,21412,moderate_birth
Colorado,2003,No,32,moderate_birth
Colorado,2003,No,403,moderate_birth
Colorado,2003,No,880,moderate_birth
Colorado,2003,Yes,3827,moderate_birth
Colorado,2003,Yes,3209,moderate_birth
Colorado,2003,No,36922,moderate_birth
Colorado,2003,No,13659,moderate_birth
Colorado,2003,No,6511,moderate_birth
Colorado,2003,No,3888,moderate_birth
Colorado,2004,No,19,moderate_birth
Colorado,2004,No,418,moderate_birth
Colorado,2004,No,847,moderate_birth
Colorado,2004,Yes,3959,moderate_birth
Colorado,2004,Yes,3186,moderate_birth
Colorado,2004,No,36549,moderate_birth
Colorado,2004,No,13480,moderate_birth
Colorado,2004,No,6441,moderate_birth
Colorado,2004,No,3590,moderate_birth
Colorado,2004,Unknown or Not Stated,14,moderate_birth
Colorado,2005,No,30,moderate_birth
Colorado,2005,No,405,moderate_birth
Colorado,2005,No,812,moderate_birth
Colorado,2005,Yes,3886,moderate_birth
Colorado,2005,Yes,3352,moderate_birth
Colorado,2005,No,37176,moderate_birth
Colorado,2005,No,13653,moderate_birth
Colorado,2005,No,6043,moderate_birth
Colorado,2005,No,3583,moderate_birth
Colorado,2006,No,28,moderate_birth
Colorado,2006,No,397,moderate_birth
Colorado,2006,No,838,moderate_birth
Colorado,2006,Yes,4002,moderate_birth
Colorado,2006,Yes,3330,moderate_birth
Colorado,2006,No,38502,moderate_birth
Colorado,2006,No,13848,moderate_birth
Colorado,2006,No,6319,moderate_birth
Colorado,2006,No,3475,moderate_birth
Colorado,2006,Unknown or Not Stated,12,moderate_birth
Connecticut,2003,No,12,moderate_birth
Connecticut,2003,No,300,moderate_birth
Connecticut,2003,No,408,moderate_birth
Connecticut,2003,Yes,1877,moderate_birth
Connecticut,2003,Yes,1550,moderate_birth
Connecticut,2003,No,21994,moderate_birth
Connecticut,2003,No,9514,moderate_birth
Connecticut,2003,No,5130,moderate_birth
Connecticut,2003,No,2064,moderate_birth
Connecticut,2003,Unknown or Not Stated,24,moderate_birth
Connecticut,2004,No,22,moderate_birth
Connecticut,2004,No,322,moderate_birth
Connecticut,2004,No,464,moderate_birth
Connecticut,2004,Yes,1877,moderate_birth
Connecticut,2004,Yes,1546,moderate_birth
Connecticut,2004,No,21900,moderate_birth
Connecticut,2004,No,9134,moderate_birth
Connecticut,2004,No,4865,moderate_birth
Connecticut,2004,No,1947,moderate_birth
Connecticut,2004,Unknown or Not Stated,18,moderate_birth
Connecticut,2005,No,18,moderate_birth
Connecticut,2005,No,320,moderate_birth
Connecticut,2005,No,472,moderate_birth
Connecticut,2005,Yes,1952,moderate_birth
Connecticut,2005,Yes,1593,moderate_birth
Connecticut,2005,No,21951,moderate_birth
Connecticut,2005,No,8940,moderate_birth
Connecticut,2005,No,4586,moderate_birth
Connecticut,2005,No,1876,moderate_birth
Connecticut,2005,Unknown or Not Stated,10,moderate_birth
Connecticut,2006,No,26,moderate_birth
Connecticut,2006,No,308,moderate_birth
Connecticut,2006,No,441,moderate_birth
Connecticut,2006,Yes,2015,moderate_birth
Connecticut,2006,Yes,1564,moderate_birth
Connecticut,2006,No,22383,moderate_birth
Connecticut,2006,No,8846,moderate_birth
Connecticut,2006,No,4339,moderate_birth
Connecticut,2006,No,1881,moderate_birth
Connecticut,2006,Unknown or Not Stated,17,moderate_birth
Delaware,2003,No,123,moderate_birth
Delaware,2003,No,169,moderate_birth
Delaware,2003,Yes,713,moderate_birth
Delaware,2003,Yes,541,moderate_birth
Delaware,2003,No,5980,moderate_birth
Delaware,2003,No,2242,moderate_birth
Delaware,2003,No,1060,moderate_birth
Delaware,2003,No,485,moderate_birth
Delaware,2004,No,85,moderate_birth
Delaware,2004,No,142,moderate_birth
Delaware,2004,Yes,723,moderate_birth
Delaware,2004,Yes,532,moderate_birth
Delaware,2004,No,6048,moderate_birth
Delaware,2004,No,2302,moderate_birth
Delaware,2004,No,1023,moderate_birth
Delaware,2004,No,496,moderate_birth
Delaware,2004,Unknown or Not Stated,10,moderate_birth
Delaware,2005,No,138,moderate_birth
Delaware,2005,No,160,moderate_birth
Delaware,2005,Yes,751,moderate_birth
Delaware,2005,Yes,575,moderate_birth
Delaware,2005,No,6194,moderate_birth
Delaware,2005,No,2256,moderate_birth
Delaware,2005,No,1008,moderate_birth
Delaware,2005,No,538,moderate_birth
Delaware,2005,Unknown or Not Stated,18,moderate_birth
Delaware,2006,No,93,moderate_birth
Delaware,2006,No,197,moderate_birth
Delaware,2006,Yes,769,moderate_birth
Delaware,2006,Yes,576,moderate_birth
Delaware,2006,No,6209,moderate_birth
Delaware,2006,No,2300,moderate_birth
Delaware,2006,No,1011,moderate_birth
Delaware,2006,No,816,moderate_birth
Delaware,2006,Unknown or Not Stated,12,moderate_birth
District of Columbia,2003,No,83,moderate_birth
District of Columbia,2003,No,127,moderate_birth
District of Columbia,2003,Yes,556,moderate_birth
District of Columbia,2003,Yes,354,moderate_birth
District of Columbia,2003,No,3523,moderate_birth
District of Columbia,2003,No,1562,moderate_birth
District of Columbia,2003,No,828,moderate_birth
District of Columbia,2003,No,564,moderate_birth
District of Columbia,2003,Unknown or Not Stated,14,moderate_birth
District of Columbia,2004,No,13,moderate_birth
District of Columbia,2004,No,120,moderate_birth
District of Columbia,2004,No,147,moderate_birth
District of Columbia,2004,Yes,529,moderate_birth
District of Columbia,2004,Yes,332,moderate_birth
District of Columbia,2004,No,3816,moderate_birth
District of Columbia,2004,No,1564,moderate_birth
District of Columbia,2004,No,867,moderate_birth
District of Columbia,2004,No,530,moderate_birth
District of Columbia,2004,Unknown or Not Stated,15,moderate_birth
District of Columbia,2005,No,117,moderate_birth
District of Columbia,2005,No,141,moderate_birth
District of Columbia,2005,Yes,604,moderate_birth
District of Columbia,2005,Yes,394,moderate_birth
District of Columbia,2005,No,3722,moderate_birth
District of Columbia,2005,No,1650,moderate_birth
District of Columbia,2005,No,784,moderate_birth
District of Columbia,2005,No,538,moderate_birth
District of Columbia,2005,Unknown or Not Stated,15,moderate_birth
District of Columbia,2006,No,113,moderate_birth
District of Columbia,2006,No,163,moderate_birth
District of Columbia,2006,Yes,635,moderate_birth
District of Columbia,2006,Yes,444,moderate_birth
District of Columbia,2006,No,4116,moderate_birth
District of Columbia,2006,No,1661,moderate_birth
District of Columbia,2006,No,823,moderate_birth
District of Columbia,2006,No,541,moderate_birth
District of Columbia,2006,Unknown or Not Stated,22,moderate_birth
Florida,2003,No,73,moderate_birth
Florida,2003,No,1642,moderate_birth
Florida,2003,No,2721,moderate_birth
Florida,2003,Yes,13086,moderate_birth
Florida,2003,Yes,10123,moderate_birth
Florida,2003,No,110263,moderate_birth
Florida,2003,No,39643,moderate_birth
Florida,2003,No,18306,moderate_birth
Florida,2003,No,16263,moderate_birth
Florida,2003,Unknown or Not Stated,130,moderate_birth
Florida,2004,No,64,moderate_birth
Florida,2004,No,1715,moderate_birth
Florida,2004,No,2860,moderate_birth
Florida,2004,Yes,13912,moderate_birth
Florida,2004,Yes,10736,moderate_birth
Florida,2004,No,115133,moderate_birth
Florida,2004,No,40261,moderate_birth
Florida,2004,No,17902,moderate_birth
Florida,2004,No,15289,moderate_birth
Florida,2004,Unknown or Not Stated,181,moderate_birth
Florida,2005,No,87,moderate_birth
Florida,2005,No,1832,moderate_birth
Florida,2005,No,3200,moderate_birth
Florida,2005,Yes,14675,moderate_birth
Florida,2005,Yes,11394,moderate_birth
Florida,2005,No,121723,moderate_birth
Florida,2005,No,40792,moderate_birth
Florida,2005,No,17556,moderate_birth
Florida,2005,No,14682,moderate_birth
Florida,2005,Unknown or Not Stated,299,moderate_birth
Florida,2006,No,75,moderate_birth
Florida,2006,No,1914,moderate_birth
Florida,2006,No,3346,moderate_birth
Florida,2006,Yes,15469,moderate_birth
Florida,2006,Yes,11808,moderate_birth
Florida,2006,No,128678,moderate_birth
Florida,2006,No,41893,moderate_birth
Florida,2006,No,18067,moderate_birth
Florida,2006,No,15285,moderate_birth
Florida,2006,Unknown or Not Stated,267,moderate_birth
Georgia,2003,No,83,moderate_birth
Georgia,2003,No,1162,moderate_birth
Georgia,2003,No,1632,moderate_birth
Georgia,2003,Yes,8018,moderate_birth
Georgia,2003,Yes,6867,moderate_birth
Georgia,2003,No,76115,moderate_birth
Georgia,2003,No,28714,moderate_birth
Georgia,2003,No,9588,moderate_birth
Georgia,2003,No,3735,moderate_birth
Georgia,2003,Unknown or Not Stated,65,moderate_birth
Georgia,2004,No,63,moderate_birth
Georgia,2004,No,1246,moderate_birth
Georgia,2004,No,1607,moderate_birth
Georgia,2004,Yes,7877,moderate_birth
Georgia,2004,Yes,6910,moderate_birth
Georgia,2004,No,77504,moderate_birth
Georgia,2004,No,30214,moderate_birth
Georgia,2004,No,9907,moderate_birth
Georgia,2004,No,3422,moderate_birth
Georgia,2004,Unknown or Not Stated,99,moderate_birth
Georgia,2005,No,60,moderate_birth
Georgia,2005,No,1276,moderate_birth
Georgia,2005,No,1747,moderate_birth
Georgia,2005,Yes,8506,moderate_birth
Georgia,2005,Yes,7735,moderate_birth
Georgia,2005,No,82985,moderate_birth
Georgia,2005,No,27879,moderate_birth
Georgia,2005,No,8673,moderate_birth
Georgia,2005,No,3252,moderate_birth
Georgia,2005,Unknown or Not Stated,87,moderate_birth
Georgia,2006,No,72,moderate_birth
Georgia,2006,No,1321,moderate_birth
Georgia,2006,No,1771,moderate_birth
Georgia,2006,Yes,9514,moderate_birth
Georgia,2006,Yes,8299,moderate_birth
Georgia,2006,No,88280,moderate_birth
Georgia,2006,No,27243,moderate_birth
Georgia,2006,No,8210,moderate_birth
Georgia,2006,No,3784,moderate_birth
Georgia,2006,Unknown or Not Stated,139,moderate_birth
Hawaii,2003,No,135,moderate_birth
Hawaii,2003,No,220,moderate_birth
Hawaii,2003,Yes,1099,moderate_birth
Hawaii,2003,Yes,807,moderate_birth
Hawaii,2003,No,8579,moderate_birth
Hawaii,2003,No,3524,moderate_birth
Hawaii,2003,No,1841,moderate_birth
Hawaii,2003,No,1856,moderate_birth
Hawaii,2003,Unknown or Not Stated,31,moderate_birth
Hawaii,2004,No,120,moderate_birth
Hawaii,2004,No,274,moderate_birth
Hawaii,2004,Yes,1023,moderate_birth
Hawaii,2004,Yes,787,moderate_birth
Hawaii,2004,No,8915,moderate_birth
Hawaii,2004,No,3630,moderate_birth
Hawaii,2004,No,1861,moderate_birth
Hawaii,2004,No,1628,moderate_birth
Hawaii,2004,Unknown or Not Stated,37,moderate_birth
Hawaii,2005,No,119,moderate_birth
Hawaii,2005,No,230,moderate_birth
Hawaii,2005,Yes,1028,moderate_birth
Hawaii,2005,Yes,799,moderate_birth
Hawaii,2005,No,8913,moderate_birth
Hawaii,2005,No,3523,moderate_birth
Hawaii,2005,No,1720,moderate_birth
Hawaii,2005,No,1522,moderate_birth
Hawaii,2005,Unknown or Not Stated,67,moderate_birth
Hawaii,2006,No,119,moderate_birth
Hawaii,2006,No,199,moderate_birth
Hawaii,2006,Yes,1061,moderate_birth
